setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
ssf2tbu,"Super Street Fighter II- The Tournament Battle (US, 930911)",USA,930911,yes,Super Street Fighter II- The Tournament Battle,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
ssf2tbr1,"Super Street Fighter II- The Tournament Battle (W, 930911)",World,930911,yes,Super Street Fighter II- The Tournament Battle,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
ssf2tb,"Super Street Fighter II- The Tournament Battle (W, 931119)",World,931119,no,,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
szaxxon,Super Zaxxon,,,no,,,,no,no,1982,Sega/Gremlin,Shooter - Isometric,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,1
1942h,Supercharger 1942 (Set 2) [hb],,Set 2,yes,1942,Capcom CPS-0,19XX,yes,no,1991,Capcom,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,2
superdog,Superdog [hb],,,yes,Scramble,,,yes,no,1981,Jerky,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
swarm,Swarm [bl],,,yes,Galaxian,,,no,yes,1979,Subelectro,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
swat,SWAT (315-5048),,315-5048,no,,Sega System 1,,no,no,1984,Sega,Shooter - Multidirectional,,15kHz,vertical (ccw),no,,2 (alternating),4-way,,2
swat,SWAT (Japan) [315-5048],Japan,315-5048,yes,SWAT,Sega System 1,,no,no,1984,Sega,Shooter - Multidirectional,,15kHz,vertical (ccw),no,,2 (alternating),4-way,,2
tappera,"Tapper (Budweiser, 831209)",,"Budweiser, 831209",yes,Tapper,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
tapperg,"Tapper (Budweiser, 840127, Alt. GFX)",,"Budweiser, 840127, Alt. GFX",yes,Tapper,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
tapper,"Tapper (Budweiser, 840127)",,"Budweiser, 840127",no,,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
tapperb,Tapper (Budweiser),,Budweiser,yes,Tapper,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
rbtapper,Tapper (Root Beer),,Root Beer,yes,Tapper,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
stapper1,"Tapper (Simpsons, v81)",,"Simpsons, v81",yes,Tapper,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
stapper,Tapper (Simpsons),,Simpsons,yes,Tapper,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
sutapper,Tapper (Suntory),,Suntory,yes,Tapper,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
trojanj,Tatakai no Banka (JP),Japan,,yes,Trojan,,,no,no,1986,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
tazmania,Tazz-Mania (Set 1),,Set 1,no,,,,no,no,1982,Stern,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
teddybb,"TeddyBoy Blues (315-5115, New Ver)",,"315-5115, New Ver",no,,Sega System 1,,no,no,1985,Sega,Platform,,15kHz,horizontal,,,2 (alternating),8-way,,2
teddybb,"TeddyBoy Blues (Japan, New Ver.) [315-5115]",Japan,"315-5115, New Ver",yes,Teddyboy Blues,Sega System 1,,no,no,1985,Sega,Platform,,15kHz,horizontal,,,2 (alternating),8-way,,2
dynwarjr,"Tenchi wo Kurau (JP, Resale)",Japan,Resale,yes,Dynasty Wars,Capcom CPS-1,Dynasty Wars,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
dynwarj,Tenchi wo Kurau (JP),Japan,,yes,Dynasty Wars,Capcom CPS-1,Dynasty Wars,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
wofj,"Tenchi wo Kurau II- Sekiheki no Tatakai (JP, 921031)",Japan,921031,yes,Dynasty Wars,Capcom CPS-1.5,Dynasty Wars,no,no,1992,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,3,8-way,,2
atetris,Tetris,,,no,,,Tetris,no,no,1988,Atari,Puzzle,,15kHz,horizontal,no,,2 (simultaneous),4-way,,1
atetrisc,"Tetris (Cocktail, Set 1)",,"Cocktail, Set 1",yes,Tetris,,Tetris,no,no,1989,Atari,Puzzle,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
atetrisc,"Tetris (Cocktail, Set 1)",,"Cocktail, Set 1",yes,Tetris,,Tetris,no,no,1989,Atari,Puzzle,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
atetrisc2,"Tetris (Cocktail, Set 2)",,"Cocktail, Set 2",yes,Tetris,,Tetris,no,no,1989,Atari,Puzzle,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
tetrisse,"Tetris (Japan, System E)",Japan,System E,no,,Sega System E,,no,no,1988,Sega,Puzzle,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
tetris1,"Tetris (JP, Set 1)",Japan,Set 1,yes,Tetris,Sega System 16A,Tetris,no,no,1988,Sega,Puzzle,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
tetris2,"Tetris (JP, Set 2)",Japan,Set 2,yes,Tetris,Sega System 16A,Tetris,no,no,1988,Sega,Puzzle,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
tetris3,"Tetris (JP, Set 3)",Japan,Set 3,yes,Tetris,Sega System 16A,Tetris,no,no,1988,Sega,Puzzle,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
tetris,"Tetris (JP, Set 4)",Japan,Set 4,no,,Sega System 16A,Tetris,no,no,1988,Sega,Puzzle,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
atetrisb,Tetris (Set 1) [bl],,Set 1,yes,Tetris,,Tetris,no,yes,1988,Atari,Puzzle,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
atetrisa,Tetris (Set 2),,Set 2,yes,Tetris,,Tetris,no,no,1988,Atari,Puzzle,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
robby,The Adventures of Robby Roto!,,,no,,,,no,no,1981,Dave Nutting Associates / Bally / Midway,Maze,,15kHz,horizontal,,,2 (alternating),4-way,,1
battroad,The Battle-Road,,,no,,Irem M62,,no,no,1984,Irem,Shooter - Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
theend,The End,,,no,,,,no,no,1980,Konami,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
theend,The End (BKG),,BKG,no,,,,no,no,1980,Konami,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
theends,The End (Stern),,Stern,yes,The End,,,no,no,1980,Konami / Stern,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
theglobp,The Glob (Pac-Man Hardware),,Pac-Man Hardware,no,,,,no,no,1983,Epos Corporation,Platform - Climb,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,2
kodja,"The King of Dragons (JP, B-Board, 89625B-1)",Japan,"B-Board, 89625B-1",yes,The King of Dragons,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,3,8-way,,2
kodj,"The King of Dragons (JP, B-Board, 90629B-3)",Japan,"B-Board, 90629B-3",yes,The King of Dragons,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,3,8-way,,2
kodu,"The King of Dragons (US, 910910)",USA,910910,yes,The King of Dragons,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,3,8-way,,2
kodr1,"The King of Dragons (W, 910711)",World,910711,yes,The King of Dragons,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,3,8-way,,2
kodr2,"The King of Dragons (W, 910731)",World,910731,yes,The King of Dragons,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,3,8-way,,2
kod,"The King of Dragons (W, 910805)",World,910805,no,,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,3,8-way,,2
punisherh,"The Punisher (HS, 930422)",Hispanic,930422,yes,The Punisher,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
punisherj,"The Punisher (JP, 930422)",Japan,930422,yes,The Punisher,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
punisheru,"The Punisher (US, 930422)",USA,930422,yes,The Punisher,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
punisher,"The Punisher (W, 930422)",World,930422,no,,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
todruaga,The Tower of Druaga,,,no,,,,no,no,1984,Namco,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
todruagao,The Tower of Druaga (Old Ver),,Old Ver,yes,The Tower of Druaga,,,no,no,1984,Namco,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
todruagas,The Tower of Druaga (Sidam) [bl],,Sidam,yes,The Tower of Druaga,,,no,yes,1984,Namco,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
3wondersh,Three Wonders (Hack) [bl],,Hack,yes,Three Wonders,Capcom CPS-1,,no,yes,1991,Capcom,Mixed,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
3wondersu,"Three Wonders (US, 920520)",USA,920520,yes,Three Wonders,Capcom CPS-1,,no,no,1991,Capcom,Mixed,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
3wondersr1,"Three Wonders (W, 910513)",World,910513,yes,Three Wonders,Capcom CPS-1,,no,no,1991,Capcom,Mixed,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
3wonders,"Three Wonders (W, 910520)",World,910520,no,,Capcom CPS-1,,no,no,1991,Capcom,Mixed,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
3wondersb,Three Wonders [bl],,,yes,Three Wonders,Capcom CPS-1,,no,yes,1991,Capcom,Mixed,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
tigeroad,Tiger Road,,,no,,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
tigeroadu,"Tiger Road (US, Romstar)",USA,Romstar,yes,Tiger Road,Capcom CPS-0,,no,no,1987,Capcom / Romstar,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
timber,Timber,,,no,,Midway MCR3,,no,no,1983,Bally / Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,2
timeplt,Time Pilot,,,no,,,Time Pilot,no,no,1982,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tp84,Time Pilot '84 (Set 1),,Set 1,no,,,Time Pilot,no,no,1984,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
tp84a,Time Pilot '84 (Set 2),,Set 2,no,,,Time Pilot,no,no,1984,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
tp84b,Time Pilot '84 (Set 3),,Set 3,no,,,Time Pilot,no,no,1984,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
timeplta,Time Pilot (Atari),,Atari,yes,Time Pilot,,Time Pilot,no,no,1982,Konami / Atari,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
timepltc,Time Pilot (Centuri),,Centuri,yes,Time Pilot,,Time Pilot,no,no,1982,Konami / Centuri,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
timescan1,"Time Scanner (W, Set 1)",World,Set 1,no,,Sega System 16B,,no,no,1987,Sega,Pinball,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
timescan,"Time Scanner (W, Set 2)",World,Set 2,no,,Sega System 16B,,no,no,1987,Sega,Pinball,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
tokisensa,Toki no Senshi - Chrono Soldier (prototype),,"MC-8123, 317-0040",yes,Toki no Senshi - Chrono Soldier,Sega System 1,,no,no,1987,Sega,Shooter - Multidirectional,,15kHz,vertical (cw),,,1,8-way,,2
tokisens,"Toki no Senshi - Chrono Soldier [MC-8123, 317-0040]",,"MC-8123, 317-0040",no,,Sega System 1,,no,no,1987,Sega,Shooter - Multidirectional,,15kHz,vertical (cw),,,1,8-way,,2
tokio,Tokio (Scramble Formation) (Newer),,Newer,no,,,,no,no,1986,Taito,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
tokioo,Tokio (Scramble Formation) (Older),,Older,yes,Scramble Formation,,,no,no,1986,Taito,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
tokiou,Tokio (Scramble Formation) (US),USA,,yes,Scramble Formation,,,no,no,1986,Taito,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
tokiob,Tokio (Scramble Formation) [bl],,,yes,Scramble Formation,,,no,yes,1986,Taito,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
jackalj,Tokushu Butai Jackal (JP),Japan,,yes,Jackal,,,no,no,1986,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
topgunr,Top Gunner (US),USA,,yes,Jackal,,,no,no,1986,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
topgunbl,Top Gunner (US) [bl],USA,,yes,Jackal,,,no,yes,1986,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
topsecrt2,"Top Secret (JP, Rev B)",Japan,Rev B,yes,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Racing,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
topsecrt,"Top Secret (JP, Rev Old)",Japan,Rev Old,yes,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Racing,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
toramich,Torae no Michi (JP),Japan,,yes,Tiger Road,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
transfrm,Transformer,,,yes,Astro Flash,Sega System E,,no,no,1986,Sega,Shooter - Horizontal,,15kHz,horizontal,,,1,8-way,,2
travrusab,"Traverse (US, bootleg)",USA,bootleg,yes,Traverse USA,,,no,no,1983,Irem / Broderbund,Racing,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,2
travrusa,Traverse USA- Zippy Race (US),USA,,no,,Irem M52,,no,no,1983,Irem,Racing,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,2
tricktrp,Trick Trap (W),World,,no,,,,no,no,1987,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
trojanr,Trojan (Romstar),,Romstar,no,,,,no,no,1986,Capcom / Romstar,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
trojan,"Trojan (US, Set 1)",USA,Set 1,no,,,,no,no,1986,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
trojana,"Trojan (US, Set 2)",USA,Set 2,yes,Trojan,,,no,no,1986,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
trojanb,Trojan [bl],,,yes,Trojan,,,no,yes,1986,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
tron,Tron,,,no,,Midway MCR2,Tron,no,no,1982,Bally / Midway,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tronger,Tron (DE),Germany,,yes,Tron,Midway MCR,Tron,no,no,1982,Bally / Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tron5,Tron (Ver 5-12),,Ver 5-12,yes,Tron,Midway MCR,Tron,no,no,1982,Bally / Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tron4,Tron (Ver 6-15),,Ver 6-15,yes,Tron,Midway MCR,Tron,no,no,1982,Bally / Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tron3,Tron (Ver 6-17),,Ver 6-17,yes,Tron,Midway MCR,Tron,no,no,1982,Bally / Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tron2,Tron (Ver 6-25),,Ver 6-25,yes,Tron,Midway MCR,Tron,no,no,1982,Bally / Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
trukker,Trukker [hb],,,yes,Frogger,,,yes,no,1981,Grimlick,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
turbotag,Turbo Tag (Prototype),,Prototype,no,,Midway MCR3,,no,no,1985,Bally,Arena,,15kHz,vertical (cw),no,,1,,trackball,4
turtles,Turtles,,,no,,,,no,no,1981,Konami,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
twotigerc,Two Tigers (Tron Conversion),,Tron Conversion,no,,Midway MCR2,,no,no,1984,Bally / Midway,Shooter - Gallery,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,2
unsquad,U.N. Squadron (US),USA,,no,,Capcom CPS-1,U.N. Squadron,no,no,1989,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
vball,U.S. Championship V'ball (US),USA,,no,,,,no,no,1988,Technos,Sports,,15kHz,horizontal,,,4,8-way,,2
vballb,U.S. Championship V'ball (US) [bl],USA,,no,,,,no,yes,1988,Technos,Sports,,15kHz,horizontal,,,4,8-way,,2
cawingj,"U.S. Navy (JP, 901012)",Japan,901012,yes,Carrier Air Wing,Capcom CPS-1,U.N. Squadron,no,no,1990,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
ufosensib,UFO Senshi Youko Chan [bootleg],,,yes,UFO Senshi Youko Chan,Sega System 1,,no,yes,1988,Sega,Maze,,15kHz,horizontal,,,2 (alternating),8-way,,2
ufosensib,"UFO Senshi Youko Chan [MC-8123, 317-0064]",World,"MC-8123, 317-0064",yes,UFO Senshi Youko Chan,Sega System 1,,no,no,1988,Sega,Maze,,15kHz,horizontal,,,2 (alternating),8-way,,2
uecology,"Ultimate Ecology (JP, 931203)",Japan,931203,yes,Eco Fighters,Capcom CPS-2,,no,no,1993,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
ultra2,Ultra Pac-Man [hb],,,yes,Pac-Man,,Pac-Man,yes,no,1980,TwoBit Score,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
ultratnk,Ultra Tank,,,no,,,,no,no,1978,Atari,Shooter - Multidirectional,,15kHz,horizontal,,,2 (simultaneous),2-way vertical,twin stick,1
uniwars,UniWar S,,,no,,,,no,no,1980,Irem,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
uniwarsa,UniWar S [bl],,,yes,UniWar S,,,no,yes,1980,Irem,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
upndown,Up'n Down,,,no,,Sega System 1,,no,no,1983,Sega,Racing,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
upndown,Up'n Down (Japan) [315-5030],Japan,315-5030,yes,Up'n Down,Sega System 1,,no,no,1983,Sega,Racing,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
vhunt2r1,"Vampire Hunter 2- Darkstalkers Revenge (JP, 970913)",Japan,970913,yes,Vampire Hunter 2- Darkstalkers Revenge,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vhunt2,"Vampire Hunter 2- Darkstalkers Revenge (JP, 970929)",Japan,970929,no,,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vhuntjr2,"Vampire Hunter- Darkstalkers' Revenge (JP, 950302)",Japan,950302,yes,Vampire Hunter- Darkstalkers' Revenge,Capcom CPS-2,Darkstalkers,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vhuntjr1s,"Vampire Hunter- Darkstalkers' Revenge (JP, 950307, stop version)",Japan,"950307, stop version",yes,Vampire Hunter- Darkstalkers' Revenge,Capcom CPS-2,Darkstalkers,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vhuntjr1,"Vampire Hunter- Darkstalkers' Revenge (JP, 950307)",Japan,950307,yes,Vampire Hunter- Darkstalkers' Revenge,Capcom CPS-2,Darkstalkers,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vhuntj,"Vampire Hunter- Darkstalkers' Revenge (JP, 950316)",Japan,950316,no,,Capcom CPS-2,Darkstalkers,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsav2,"Vampire Savior 2- The Lord of Vampire (JP, 970913)",Japan,970913,yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsava,"Vampire Savior- The Lord of Vampire (AS, 970519)",Asia,970519,yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsav,"Vampire Savior- The Lord of Vampire (EU, 970519)",Europe,970519,no,,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsav,"Vampire Savior- The Lord of Vampire (EU, 9705199, Aesthetic Mod) [hb]",Europe,"9705199, Aesthetic Mod",yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,yes,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsav,"Vampire Savior- The Lord of Vampire (EU, 9705199, Aesthetic Mod) [hb]",Europe,"9705199, Aesthetic Mod",yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,yes,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsav,"Vampire Savior- The Lord of Vampire (EU, 9705199, Training Edition) [hb]",Europe,"9705199, Training Edition",yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,yes,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsav,"Vampire Savior- The Lord of Vampire (EU, 9705199, Unlocked)",Europe,"9705199, Unlocked",yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsavh,"Vampire Savior- The Lord of Vampire (HS, 970519)",Hispanic,970519,yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsavj,"Vampire Savior- The Lord of Vampire (JP, 970519)",Japan,970519,yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsavu,"Vampire Savior- The Lord of Vampire (US, 970519)",USA,970519,yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vsavb,"Vampire Savior- The Lord of Vampire (W, 970519)",World,970519,yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vampjr1,"Vampire- The Night Warriors (JP, 940630)",Japan,940630,yes,Vampire- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vampja,"Vampire- The Night Warriors (JP, 940705, alt)",Japan,"940705, alt",yes,Vampire- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vampj,"Vampire- The Night Warriors (JP, 940705)",Japan,940705,yes,Vampire- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
vanvan,Van-Van Car,,,no,,,,no,no,1983,Sanritsu,Maze,,15kHz,vertical (ccw),yes,,2 (alternating),4-way,,1
vanvank,"Van-Van Car (Karateco, Set 1)",,"Karateco, Set 1",yes,Van-Van Car,,,no,no,1983,Sanritsu / Karateco,Maze,,15kHz,vertical (ccw),yes,,2 (alternating),4-way,,1
vanvanb,"Van-Van Car (Karateco, Set 2)",,"Karateco, Set 2",yes,Van-Van Car,,,no,no,1983,Sanritsu / Karateco,Maze,,15kHz,vertical (ccw),yes,,2 (alternating),4-way,,1
varthj,"Varth- Operation Thunderstorm (JP, 920714)",Japan,920714,yes,Varth,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
varthjr,"Varth- Operation Thunderstorm (JP, 920714)",Japan,920714,yes,Varth,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
varthu,"Varth- Operation Thunderstorm (US, 920612)",USA,920612,yes,Varth,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
varthr1,"Varth- Operation Thunderstorm (W, 920612)",World,920612,yes,Varth,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
varth,"Varth- Operation Thunderstorm (W, 920714)",World,920714,no,,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
vautour,"Vautour (Phoenix, 8085A CPU) [bl]",,"Phoenix, 8085A CPU",yes,Phoenix,,,no,yes,1980,Tehkan,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
