setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
xmvsfur2,"X-Men Vs. Street Fighter (US, 960910)",USA,960910,yes,X-Men Vs. Street Fighter,Capcom CPS-2,Marvel - Capcom,no,no,1996,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
xsleenab,Xain'd Sleena [bl],World,,no,Xain'd Sleena,Technos Xain'd Sleena hardware,Xain'd Sleena,no,no,1986,Technos,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
xsleenaba,Xain'd Sleena [bl] - BA,World,Bootleg BA,yes,Xain'd Sleena,Technos Xain'd Sleena hardware,Xain'd Sleena,no,no,1986,Technos,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
yanchamr,Kaiketsu Yanchamaru (JP),Japan,,yes,Kid Niki - Radical Ninja,Irem M62,,no,no,1986,Irem,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
yiear,Yie Ar Kung-Fu (program code I),World,Program code I,no,,Konami 6809 based,,no,no,1985,Konami,Fighter - Versus,,15kHz,horizontal,,,2 (alternating),8-way,,
yiear2,Yie Ar Kung-Fu (program code G),World,Program code G,yes,,Konami 6809 based,,no,no,1985,Konami,Fighter - Versus,,15kHz,horizontal,,,2 (alternating),8-way,,
youjyudn,Youjyuden (JP),Japan,,no,Youjyuden,Irem M62,,no,no,1986,Irem,Shooter - Walking,,15kHz,vertical (ccw),,,2 (alternating),8-way,,2
zaxxon,Zaxxon,World,,no,,Sega Zaxxon based,Zaxxon,no,no,1982,Sega,Shooter - Flying Diagonal,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,1
zerotime,Zero Time (Petaco S.A.),World,Petaco S.A.,yes,Galaxian,Namco Galaxian based,,no,yes,1979,Petaco S.A.,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
zerotimemc,Zero Time (Marti Colls),World,Marti Colls,yes,Galaxian,Namco Galaxian based,,no,yes,1979,Marti Colls,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
zerowing,Zero Wing (2P set),World,,no,Zero Wing,Toaplan 1,,no,no,1989,Toaplan,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
zerowing1,Zero Wing (1P set),World,,yes,Zero Wing,Toaplan 1,,no,no,1989,Toaplan,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
zerowingw,"Zero Wing (2P set, Williams license)",World,Williams license,yes,Zero Wing,Toaplan 1,,no,no,1989,Toaplan,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
zigzagb,Zig Zag (Dig Dug Conversion) [bl],World,"Dig Dug Conversion, Set 2",no,Dig Dug,Namco Galaga based,Dig Dug,no,yes,1982,,Maze - Digging,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
zigzagb2,"Zig Zag (Dig Dug Conversion, Set 2) [bl]",World,"Dig Dug Conversion, Set 2",yes,Dig Dug,Namco Galaga based,Dig Dug,no,yes,1982,,Maze - Digging,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
,"Arkanoid (Unl. Lives, slower) [hb]",,"Unl. Lives, slower",yes,Arkanoid,Taito Arkanoid hardware,,yes,no,1986,Taito,,,15kHz,vertical (cw),yes,,2 (alternating),,spinner,1
,Arkanoid (Unl. Lives) [hb],,Unl. Lives,yes,Arkanoid,Taito Arkanoid hardware,,yes,no,1986,Taito,,,15kHz,vertical (cw),yes,,2 (alternating),,spinner,1
,"Biaofeng Zhanjing (CN, CPS1.5) [bl]",,"The Punisher, CPS1.5, Chinese",yes,The Punisher,Capcom CPS-1.5,,no,yes,1993,Capcom,,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,2
,"Ghouls'n Ghosts (W, Patched)",World,Patched,yes,Ghouls 'n Ghosts,Capcom CPS-1,Ghosts 'n,no,no,1988,Capcom,,,15kHz,horizontal,n-a,,2 (alternating),4-way,,2
,Mega Man- The Power Battle (CPS1.5 Qsound) [hb],,CPS1.5 Qsound,yes,Mega Man- The Power Battle,Capcom CPS-1.5,Mega Man,yes,no,1995,Capcom,,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
rtype2inv,"R-Type II (W, Inv)",World,,yes,R-Type II,Irem M72,R-Type,no,no,1989,Irem,,,15kHz,horizontal,,,2 (alternating),8-way,,2
,"Street Fighter Zero (JP, 950727, Unlocked)",Japan,"950727, Unlocked",yes,Street Fighter Zero,Capcom CPS-2,Street Fighter,no,no,1995,Capcom,,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
,"Wonder Boy (JP, Set 1)",Japan,"Set 1, 315-5177",yes,Wonder Boy,Sega System 1,,no,no,1986,Sega,,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,2
xmultiplm72inv,"X Multiply (JP, M72 hardware, Inv)",Japan,,yes,X Multiply,Irem M72,,no,no,1989,Irem,,,15kHz,horizontal,,,2 (alternating),8-way,,2
,Computer Space,,,no,Computer Space,Computer Space,,no,no,1971,Syzygy Engineering,,,15kHz,horizontal,,,1,2-way horizontal,,2
,Dark Planet (no BKG),,no BKG,no,,Konami Scramble based,,no,no,1982,Stern,,,15kHz,horizontal,,,1,2-way horizontal,,2
,Gorf (Speech),,Speech,no,,Midway Astrocade,,no,no,1981,Dave Nutting Associates - Midway,,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
,Pacmanic Miner,,,no,,Namco Pac-Man hardware,Pac-Man,no,no,1980,Jim Bagley,,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
,Space Invaders - Space Invaders M,,,no,,Midway 8080,,,,,,,,15kHz,vertical (ccw),yes,,2 (alternating),,,
,The End (BKG),,BKG,no,,Konami Scramble based,,no,no,1980,Konami,,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
,Wizard of Wor (Speech),,Speech,no,,Midway Astrocade,,no,no,1980,Dave Nutting Associates - Midway,,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
karnov,"Karnov (US, Rev 6)",USA,US Rev 6,no,Karnov,Data East Karnov hardware,Karnov,no,no,1987,Data East USA,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,3
karnovj,Karnov (JP),Japan,,yes,Karnov,Data East Karnov hardware,Karnov,no,no,1987,Data East Corporation,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,3
karnova,"Karnov (US, Rev 5)",USA,US Rev 5,yes,Karnov,Data East Karnov hardware,Karnov,no,no,1987,Data East USA,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,3
fixeight,FixEight (EU),Europe,,no,FixEight,Toaplan 2,Out Zone,no,no,1992,Toaplan,Shooter - Walking,,15kHz,vertical (ccw),,,3 (simultaneous),8-way,,2
perfrmanu,Performan (US),USA,,yes,Performan,Toaplan Slap Fight hardware,Performan,no,no,1985,Toaplan - Data East Corporation,Maze - Shooter,,15kHz,vertical (ccw),,,2 (alternating),8-way,,2
perfrman,Performan (JP),Japan,,no,Performan,Toaplan Slap Fight hardware,Performan,no,no,1985,Toaplan - Data East Corporation,Maze - Shooter,,15kHz,vertical (ccw),,,2 (alternating),8-way,,2
narc,Narc (Rev 7.00),World,Rev 7.00,no,,Midway Y-Unit,,no,no,1988,Williams,Platform - Shooter Scrolling,,31kHz,horizontal,,,2 (simultaneous),8-way,,4
smashtv,Smash T.V. (Rev 8.00),World,Rev 8.00,no,,Midway Y-Unit,Robotron 2084,no,no,1990,Williams,Shooter - Field,,15kHz,horizontal,,,2 (simultaneous),8-way,Double Joysticks,0
enigma2,Enigma II,World,,no,Enigma II,Game Plan hardware,Engima II,no,no,1981,Game Plan,Shooter - Gallery,,15kHz,vertical (ccw),,,2 (alternating),2-way horizontal,,2
tnzs,"The NewZealand Story (W, New version)",World,(New version) (P0-041A PCB),no,The NewZealand Story,Taito The NewZealand Story hardware,The NewZealand Story,no,no,1988,Taito Corporation Japan,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
tnzso,"The NewZealand Story (W, old version)",World,(old version) (P0-041A PCB),yes,The NewZealand Story,Taito The NewZealand Story hardware,The NewZealand Story,no,no,1988,Taito Corporation Japan,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
tnzsjo,"The NewZealand Story (JP, old version)",Japan,(old version) (P0-041A PCB),yes,The NewZealand Story,Taito The NewZealand Story hardware,The NewZealand Story,no,no,1988,Taito Corporation,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
tnzsuo,"The NewZealand Story (US, old version)",USA,(old version) (P0-041A PCB),yes,The NewZealand Story,Taito The NewZealand Story hardware,The NewZealand Story,no,no,1988,Taito America Corporation,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
tnzsop,"The NewZealand Story (W, prototype)",World,(prototype) (P0-041-1 PCB),yes,The NewZealand Story,Taito The NewZealand Story hardware,The NewZealand Story,no,no,1988,Taito Corporation Japan,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
tnzsoa,"The NewZealand Story (W, unknown version)",World,(unknown version) (P0-041A PCB),yes,The NewZealand Story,Taito The NewZealand Story hardware,The NewZealand Story,no,no,1988,Taito Corporation Japan,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
arknoid2,Arkanoid - Revenge of DOH (W),World,,no,Arkanoid,Taito The NewZealand Story hardware,Arkanoid,no,no,1987,Taito Corporation Japan,Ball &amp; Paddle - Breakout,,15kHz,vertical (ccw),yes,,2 (alternating),dial,,2
arknoid2b,Arkanoid - Revenge of DOH (JP) [bl],Japan,bootleg,yes,Arkanoid,Taito The NewZealand Story hardware,Arkanoid,no,yes,1987,bootleg,Ball &amp; Paddle - Breakout,,15kHz,vertical (ccw),yes,,2 (alternating),dial,,2
arknoid2j,Arkanoid - Revenge of DOH (JP),Japan,,yes,Arkanoid,Taito The NewZealand Story hardware,Arkanoid,no,no,1987,Taito Corporation,Ball &amp; Paddle - Breakout,,15kHz,vertical (ccw),yes,,2 (alternating),dial,,2
arknoid2u,Arkanoid - Revenge of DOH (US),USA,,yes,Arkanoid,Taito The NewZealand Story hardware,Arkanoid,no,no,1987,Taito America Corporation (Romstar license),Ball &amp; Paddle - Breakout,,15kHz,vertical (ccw),yes,,2 (alternating),dial,,2
insectx,Insector X [bl],World,,yes,Insector X,Taito The NewZealand Story hardware,Insector X,no,ys,1989,bootleg (Nagoya Kaihatsu),Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
kagekih,Kageki (hack),World,hack,yes,Kageki,Taito The NewZealand Story hardware,Kageki,no,no,1988,hack,Fighter - Versus,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
kagekiu,Kageki (US),USA,,yes,Kageki,Taito The NewZealand Story hardware,Kageki,no,no,1988,Kaneko - Taito America Corporation (Romstar license),Fighter - Versus,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
drtoppel,Dr. Toppel's Adventure (W),World,,no,,Taito The NewZealand Story hardware,Dr. Toppel's Adventure,no,no,1987,Kaneko - Taito Corporation Japan,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
drtoppelu,Dr. Toppel's Adventure (US),USA,,yes,Dr. Toppel's Adventure,Taito The NewZealand Story hardware,Dr. Toppel's Adventure,no,no,1987,Kaneko - Taito Corporation Japan,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
drtoppelj,Dr. Toppel's Tankentai (JP),Japan,,yes,Dr. Toppel's Adventure,Taito The NewZealand Story hardware,Dr. Toppel's Adventure,no,no,1987,Kaneko - Taito Corporation Japan,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
chukatai,Chuka Taisen (W),World,(P0-028-A PCB),no,Chuka Taisen,Taito The NewZealand Story hardware,Chuka Taisen,no,no,1988,Taito Corporation Japan,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
plumppop,Plump Pop (JP),Japan,,no,Plump Pop,Taito The NewZealand Story hardware,Plump Pop,no,no,1987,Taito Corporation,Ball &amp; Paddle - Jump and Touch,,15kHz,horizontal,,,2 (simultaneous),dial,,1
mpumpkin,Magical Pumpkin - Puroland de Daibouken (JP),Japan,960712,no,Magical Pumpkin - Puroland de Daibouken,Capcom CPS-1,Hello Kitty,no,no,1996,Capcom,Driving - Race,,15kHz,horizontal,,,1,positional,wheel,3
ginganin,Ginga Ninkyouden (Set 1),Japan,Set 1,no,Ginga Ninkyouden,Jaleco Ginga Ninkyouden hardware,Ginga Ninkyouden,no,no,1987,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
ginganina,Ginga Ninkyouden (Set 2),Japan,Set 2,yes,Ginga Ninkyouden,Jaleco Ginga Ninkyouden hardware,Ginga Ninkyouden,no,no,1987,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
tnextspc,The Next Space (Set 1),World,Set 1,yes,The Next Space,SNK 68000,The Next Space,no,no,1989,SNK,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
tnextspc2,The Next Space (Set 2),World,Set 2,yes,The Next Space,SNK 68000,The Next Space,no,no,1989,SNK,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
tnextspcj,The Next Space (JP),Japan,,no,The Next Space,SNK 68000,The Next Space,no,no,1989,SNK - Pasadena International Corp. license,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
paddlema,Paddle Mania,World,,no,Paddle Mania,SNK 68000,Paddle Mania,no,no,1988,SNK,Sports - Misc.,,15kHz,vertical (cw),,,4 (simultaneous),8-way,,2
bzonea,Battle Zone (Rev 1),World,Rev 1,yes,Battle Zone,Atari Battle Zone hardware,Battle Zone,no,no,1980,Atari,Shooter - Driving 1st Person,,31kHz,horizontal,,,1,2-way,Double Joystick,1
bzone,Battle Zone (Rev 2),World,Rev 2,no,Battle Zone,Atari Battle Zone hardware,Battle Zone,no,no,1980,Atari,Shooter - Driving 1st Person,,31kHz,horizontal,,,1,2-way,Double Joystick,1
bradley,Bradley Trainer,World,,no,Bradley Trainer,Atari Battle Zone hardware,Bradley Trainer,no,no,1980,Atari,Shooter - 1st Person,,31kHz,horizontal,,,1,8-way,Stick,1
redbarona,Red Baron,World,,yes,Red Baron,Atari Battle Zone hardware,Red Baron,no,no,1980,Atari,Shooter - Flying 1st Person,,31kHz,horizontal,,,1,4-way,Stick,1
redbaron,Red Baron (Revised Hardware),World,Revised Hardware,no,Red Baron,Atari Battle Zone hardware,Red Baron,no,no,1980,Atari,Shooter - Flying 1st Person,,31kHz,horizontal,,,1,4-way,Stick,1
freeze,Freeze,World,,no,Freeze,Cinematronics Jack The Giantkiller hardware,Freeze,no,no,1984,Cinematronics,Maze - Shooter,,15kHz,vertical (cw),,,2 (alternating),2-way horizontal,,2
jack,Jack The Giantkiller (Set 1),World,Set 1,no,Jack The Giantkiller,Cinematronics Jack The Giantkiller hardware,Jack The Giantkiller,no,no,1982,Cinematronics,Climbing - Tree - Plant,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
sucasino,Super Casino,World,,no,Super Casino,Cinematronics Jack The Giantkiller hardware,Super Casino,no,no,1984,Data Amusement,Casino - Cards,,15kHz,vertical (cw),,,2 (alternating),2-way horizontal,,1
tripool,Tri-Pool (Casino Tech),World,Casino Tech,no,Tri-Pool,Cinematronics Jack The Giantkiller hardware,Tri-Pool,no,no,1984,Noma (Casino Tech license),Sports - Pool,,15kHz,vertical (cw),,,2 (alternating),8-way,,5
zzyzzyxx,Zzyzzyxx,World,,no,Zzyzzyxx,Cinematronics Jack The Giantkiller hardware,Zzyzzyxx,no,no,1984,Cinematronics,Maze - Escape,,15kHz,vertical (cw),,,2 (alternating),2-way vertical,,1
dsoccr94j,"Dream Soccer '94 (JP, M92)",Japan,,no,Dream Soccer '94,Irem M92,Dream Soccer,no,no,1994,Irem,Sports - Soccer,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
majtitl2,"Major Title 2 (W, Set 1)",World,,no,Major Title 2,Irem M92,Major Title,no,no,1992,Irem,Sports - Golf,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
ssoldier,Superior Soldiers (US),USA,,no,Superior Solders,Irem M92,Superior Soldiers,no,no,1994,Irem,Fighter - Versus,,15kHz,horizontal,,,2 (simultaneous),8-way,,6
cosmicg,Cosmic Guerilla,World,,no,Cosmic Guerilla,Universal Cosmic Guerilla hardware,Cosmic Guerilla,no,no,1979,Universal,Shooter - Gallery,,15kHz,vertical (ccw),,,2 (alternating),2-way horizontal,,1
btoads,Battletoads,World,,no,Battletoads,Rare Unique hardware,Battletoads,no,no,1994,Rare - Electronic Arts,Fighter - 2.5D,,15kHz,horizontal,,,3 (simultaneous),8-way,,2
hcastle,Haunted Castle (Ver. M),World,Version M,yes,Haunted Castle,Konami 6309 based,Castlevania,no,no,1988,Konami,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
hcastlee,Haunted Castle (Ver. E),World,Version E,yes,Haunted Castle,Konami 6309 based,Castlevania,no,no,1988,Konami,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
hcastlek,Haunted Castle (Ver. K),World,Version K,no,Haunted Castle,Konami 6309 based,Castlevania,no,no,1988,Konami,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
akumajoun,Akuma-Jou Dracula (Ver. N),Japan,Version N,no,Haunted Castle,Konami 6309 based,Castlevania,no,no,1988,Konami,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
akumajou,Akuma-Jou Dracula (Ver. P),Japan,Version P,yes,Haunted Castle,Konami 6309 based,Castlevania,no,no,1988,Konami,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
indytempc,Indiana Jones (Cocktail),World,Cocktail,yes,Indiana Jones,Atari System-1,Indiana Jones,no,no,1985,Atari Games,Maze - Fighter,,15kHz,horizontal,,,2 (alternating),8-way,,1
indytempd,Indiana Jones (German),World,German,yes,Indiana Jones,Atari System-1,Indiana Jones,no,no,1985,Atari Games,Maze - Fighter,,15kHz,horizontal,,,2 (alternating),8-way,,1
indytemp,Indiana Jones (Set 1),World,Set 1,yes,Indiana Jones,Atari System-1,Indiana Jones,no,no,1985,Atari Games,Maze - Fighter,,15kHz,horizontal,,,2 (alternating),8-way,,1
indytemp2,Indiana Jones (Set 2),World,Set 2,yes,Indiana Jones,Atari System-1,Indiana Jones,no,no,1985,Atari Games,Maze - Fighter,,15kHz,horizontal,,,2 (alternating),8-way,,1
indytemp3,Indiana Jones (Set 3),World,Set 3,yes,Indiana Jones,Atari System-1,Indiana Jones,no,no,1985,Atari Games,Maze - Fighter,,15kHz,horizontal,,,2 (alternating),8-way,,1
indytemp4,Indiana Jones (Set 4),World,Set 4,no,Indiana Jones,Atari System-1,Indiana Jones,no,no,1985,Atari Games,Maze - Fighter,,15kHz,horizontal,,,2 (alternating),8-way,,1
marble,Marble Madness (Set 1),World,Set 1,yes,Marble Madness,Atari System-1,Marble Madness,no,no,1984,Atari Games,Maze - Ball Guide,,15kHz,horizontal,,,2 (simultaneous),Trackball,Trackball,0
marble4,Marble Madness (Set 4),World,Set 4,no,Marble Madness,Atari System-1,Marble Madness,no,no,1984,Atari Games,Maze - Ball Guide,,15kHz,horizontal,,,2 (simultaneous),Trackball,Trackball,0
marble2,Marble Madness (Set 2),World,Set 2,yes,Marble Madness,Atari System-1,Marble Madness,no,no,1984,Atari Games,Maze - Ball Guide,,15kHz,horizontal,,,2 (simultaneous),Trackball,Trackball,0
marble3,Marble Madness (Set 3),World,Set 3,yes,Marble Madness,Atari System-1,Marble Madness,no,no,1984,Atari Games,Maze - Ball Guide,,15kHz,horizontal,,,2 (simultaneous),Trackball,Trackball,0
peterpak,Peter Pack Rat,World,,no,Peter Pack Rat,Atari System-1,Peter Pack Rat,no,no,1984,Atari Games,Platform - Run Jump,,15kHz,horizontal,,,2 (alternating),8-way,,2
roadblstcg,"Road Blasters (Cockpit, German, Rev 1)",World,"Cockpit, German, Rev 1",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblstc1,"Road Blasters (Cockpit, Rev 1)",World,"Cockpit, Rev 1",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblstc,"Road Blasters (Cockpit, Rev 2)",World,"Cockpit, Rev 2",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblstg1,"Road Blasters (Upright, German, Rev 1)",World,"Upright, German, Rev 1",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblstg2,"Road Blasters (Upright, German, Rev 2)",World,"Upright, German, Rev 2",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblstg,"Road Blasters (Upright, German, Rev 3)",World,"Upright, German, Rev 3",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblstgu,"Road Blasters (Upright, German, Rev X)",World,"Upright, German, Rev X",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblst1,"Road Blasters (Upright, Rev 1)",World,"Upright, Rev 1",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblst2,"Road Blasters (Upright, Rev 2)",World,"Upright, Rev 2",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblst3,"Road Blasters (Upright, Rev 3)",World,"Upright, Rev 3",yes,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadblst,"Road Blasters (Upright, Rev 4)",World,"Upright, Rev 4",no,Road Blasters,Atari System-1,Road Blasters,no,no,1987,Atari Games,Shooter - Driving,,15kHz,horizontal,,,1,Stick - Pedal,Stick - Pedal,3
roadrunn1,Road Runner (Rev 1),World,Rev 1,yes,Road Runner,Atari System-1,Road Runner,no,no,1985,Atari Games,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),Stick - Pedal,,2
roadrunn2,Road Runner (Rev 1+),World,Rev 1+,yes,Road Runner,Atari System-1,Road Runner,no,no,1985,Atari Games,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),Stick - Pedal,,2
roadrunn,Road Runner (Rev 2),World,Rev 2,no,Road Runner,Atari System-1,Road Runner,no,no,1985,Atari Games,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),Stick - Pedal,,2
junofrst,Juno First,World,,no,Juno First,Konami Juno First hardware,Juno First,no,no,1983,Konami,Shooter - Gallery,,15kHz,vertical (cw),,,2 (alternating),8-way,,3
junofrstg,Juno First (Gottlieb),World,,yes,Juno First,Konami Juno First hardware,Juno First,no,no,1983,Konami (Gottlieb license),Shooter - Gallery,,15kHz,vertical (cw),,,2 (alternating),8-way,,3
tmnt,"Teenage Mutant Ninja Turtles (W, 4P, Ver. X)",World,"4 Player, Version X",no,,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
tmht2p,"Teenage Mutant Hero Turtles (UK, 2P, Ver. U)",Europe,"2 Player, Version U",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
tmht2pa,"Teenage Mutant Hero Turtles (UK, 2P, Ver. X)",Europe,"2 Player, Version -",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
tmht,"Teenage Mutant Hero Turtles (UK, 4P, Ver. F)",Europe,"4 Player, Version F",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
tmhta,"Teenage Mutant Hero Turtles (UK, 4P, Ver. S)",Europe,"4 Player, Version S",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
tmhtb,"Teenage Mutant Hero Turtles (UK, 4P, Ver. X)",Europe,"4 Player, Version -",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
tmnta,"Teenage Mutant Ninja Turtles (AS, 4P, Ver. X)",World,"4 Player, Version -",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
tmnt2pj,"Teenage Mutant Ninja Turtles (JP, 2P, Ver. 1)",Japan,"2 Player, Version 1",no,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
tmntj,"Teenage Mutant Ninja Turtles (JP, 4P, Ver. 2)",Japan,"4 Player, Version 2",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
tmnt2po,"Teenage Mutant Ninja Turtles (OC, 2P, Ver. X)",World,"2 Player, Version -",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
tmntuc,"Teenage Mutant Ninja Turtles (US, 4P, Ver. H)",USA,"4 Player, Version H",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
