setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
terracre,Terra Cresta (YM3526 set 1),,YM3526 set 1,no,Terra Cresta,Nichibutsu M68000 (Terra Cresta),,no,no,1985,Nichibutsu,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
terracrea,Terra Cresta (YM3526 set 3),,YM3526 set 3,yes,Terra Cresta,Nichibutsu M68000 (Terra Cresta),,no,no,1985,Nichibutsu,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
terracreo,Terra Cresta (YM3526 set 2),,YM3526 set 2,yes,Terra Cresta,Nichibutsu M68000 (Terra Cresta),,no,no,1985,Nichibutsu,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
terraf,Terra Force,,,yes,Terra Force,Nichibutsu M68000 (Armed F),,no,no,1987,Nichibutsu,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
terrafj,Terra Force (Japan),Japan,,no,Terra Force,Nichibutsu M68000 (Armed F),,no,no,1987,Nichibutsu,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
terrafu,Terra Force (US),USA,,yes,Terra Force,Nichibutsu M68000 (Armed F),,no,no,1987,Nichibutsu,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
tetris,"Tetris (JP, S16A, Set 4)",Japan,Set 4,no,Tetris,Sega System 16,Tetris,no,no,1988,Sega,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
tetris1,"Tetris (JP, S16B, Set 1)",Japan,Set 1,no,Tetris,Sega System 16,Tetris,no,no,1988,Sega,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
tetris2,"Tetris (JP, S16B, Set 2)",Japan,Set 2,yes,Tetris,Sega System 16,Tetris,no,no,1988,Sega,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
tetris3,"Tetris (JP, S16A, Set 3)",Japan,Set 3,yes,Tetris,Sega System 16,Tetris,no,no,1988,Sega,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
tetrisse,"Tetris (Japan, System E)",Japan,System E,no,,Sega System E,,no,no,1988,Sega,Puzzle,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
theend,The End,,,no,,Konami Scramble based,,no,no,1980,Konami,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
theends,The End (Stern),,Stern,yes,The End,Konami Scramble based,,no,no,1980,Konami - Stern,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
theglobp,The Glob (Pac-Man Hardware),,Pac-Man Hardware,no,,Namco Pac-Man hardware,,no,no,1983,Epos Corporation,Platform - Climb,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,2
theroes,Thunder Heroes,World,,no,Thunder Heroes,CAVE 68000,,no,no,2001,CAVE,Fighting,,15kHz,horizontal,no,,2 (simultaneous),8-way,,4
thndblst,Thunder Blaster (Japan),Japan,,yes,Lethal Thunder,Irem M92,Lethal Thunder,no,no,1992,Irem,Shooter - Vertical,,15kHz,vertical,,,2 (simultaneous),8-way,,2
tigeroad,Tiger Road,,,no,Tiger Road,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
tigeroadu,"Tiger Road (US, Romstar)",USA,Romstar,yes,Tiger Road,Capcom CPS-0,,no,no,1987,Capcom - Romstar,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
timber,Timber,,,no,,Midway MCR3,,no,no,1983,Bally - Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,2
timeplt,Time Pilot,,,no,,Konami Z80,Time Pilot,no,no,1982,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
timeplta,Time Pilot (Atari),,Atari,yes,Time Pilot,Konami Z80,Time Pilot,no,no,1982,Konami - Atari,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
timepltc,Time Pilot (Centuri),,Centuri,yes,Time Pilot,Konami Z80,Time Pilot,no,no,1982,Konami - Centuri,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
timescan,"Time Scanner (W, S16B, Set 2)",World,Set 2,no,Time Scanner,Sega System 16,,no,no,1987,Sega,Pinball,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
timescan1,"Time Scanner (W, S16A, Set 1)",World,Set 1,no,Time Scanner,Sega System 16,,no,no,1987,Sega,Pinball,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
tnk3,TNKIII,,,no,TNKIII,SNK Triple Z80,,no,no,1985,SNK,Shooter - Driving Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),"8-way,Positional",,2
tnk3j,T.A.N.K_Japan,Japan,,yes,TNKIII,SNK Triple Z80,,no,no,1985,SNK,Shooter - Driving Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),"8-way,Positional",,2
todruaga,The Tower of Druaga,,,no,The Tower of Druaga,Namco Super Pac-Man hardware,,no,no,1984,Namco,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
todruagao,The Tower of Druaga (Old Ver),,Old Ver,yes,The Tower of Druaga,Namco Super Pac-Man hardware,,no,no,1984,Namco,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
todruagas,The Tower of Druaga (Sidam) [bl],,Sidam,yes,The Tower of Druaga,Namco Super Pac-Man hardware,,no,yes,1984,Namco,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
tokio,Tokio (Scramble Formation) (Newer),,Newer,no,,Taito Bubble Booble based,,no,no,1986,Taito,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
tokiob,Tokio (Scramble Formation) [bl],,,yes,Scramble Formation,Taito Bubble Booble based,,no,yes,1986,Taito,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
tokioo,Tokio (Scramble Formation) (Older),,Older,yes,Scramble Formation,Taito Bubble Booble based,,no,no,1986,Taito,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
tokiou,Tokio (Scramble Formation) (US),USA,,yes,Scramble Formation,Taito Bubble Booble based,,no,no,1986,Taito,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
tokisens,"Toki no Senshi - Chrono Soldier [MC-8123, 317-0040]",,"MC-8123, 317-0040",no,,Sega System 1,,no,no,1987,Sega,Shooter - Multidirectional,,15kHz,vertical (cw),,,1,8-way,,2
tokisensa,Toki no Senshi - Chrono Soldier (prototype),,"MC-8123, 317-0040",yes,Toki no Senshi - Chrono Soldier,Sega System 1,,no,no,1987,Sega,Shooter - Multidirectional,,15kHz,vertical (cw),,,1,8-way,,2
topgunbl,Top Gunner (US) [bl],USA,,yes,Jackal,Konami Double Dribble based,,no,yes,1986,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
topgunr,Top Gunner (US),USA,,yes,Jackal,Konami Double Dribble based,,no,no,1986,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
topsecrt,"Top Secret (JP, Rev Old)",Japan,Rev Old,yes,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Racing,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
topsecrt2,"Top Secret (JP, Rev B)",Japan,Rev B,yes,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Racing,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
toramich,Torae no Michi (JP),Japan,,yes,Tiger Road,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
toryumon,Toryumon,World,,no,Toryumon,Sega System 16,,no,no,1994,Sega,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
toutrun,Turbo Out Run (Out Run upgrade) (FD1094 317-0118),World,,no,Turbo Out Run,Sega Out Run hardware,Out Run,no,no,1989,Sega,Driving - Race,,15kHz,horizontal,,,1,Wheel,,4
toutrun1,Turbo Out Run (deluxe cockpit) (FD1094 317-0109),World,,yes,Turbo Out Run,Sega Out Run hardware,Out Run,no,no,1989,Sega,Driving - Race,,15kHz,horizontal,,,1,Wheel,,4
toutrun2,Turbo Out Run (cockpit) (FD1094 317-0106),World,,yes,Turbo Out Run,Sega Out Run hardware,Out Run,no,no,1989,Sega,Driving - Race,,15kHz,horizontal,,,1,Wheel,,4
toutrun3,Turbo Out Run (cockpit) (FD1094 317-0107),World,,yes,Turbo Out Run,Sega Out Run hardware,Out Run,no,no,1989,Sega,Driving - Race,,15kHz,horizontal,,,1,Wheel,,4
toutrunj,"Turbo Out Run (Japan, Out Run upgrade) (FD1094 317-0117)",Japan,,yes,Turbo Out Run,Sega Out Run hardware,Out Run,no,no,1989,Sega,Driving - Race,,15kHz,horizontal,,,1,Wheel,,4
toutrunj1,"Turbo Out Run (Japan, cockpit) (FD1094 317-0101)",Japan,,yes,Turbo Out Run,Sega Out Run hardware,Out Run,no,no,1989,Sega,Driving - Race,,15kHz,horizontal,,,1,Wheel,,4
tp84,Time Pilot '84 (Set 1),,Set 1,no,,Konami Dual 6809 based,Time Pilot,no,no,1984,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
tp84a,Time Pilot '84 (Set 2),,Set 2,no,,Konami Dual 6809 based,Time Pilot,no,no,1984,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
tp84b,Time Pilot '84 (Set 3),,Set 3,no,,Konami Dual 6809 based,Time Pilot,no,no,1984,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
trackfld,Track &amp; Field,World,,no,,Konami 6809 based,,no,no,1983,Konami,Sports,,15kHz,horizontal,,,4 (simultaneous),,,
trackfldc,Track &amp; Field (Centuri),World,,yes,,Konami 6809 based,,no,no,1983,Konami,Sports,,15kHz,horizontal,,,4 (simultaneous),,,
transfrm,Transformer,,,yes,Astro Flash,Sega System E,,no,no,1986,Sega,Shooter - Horizontal,,15kHz,horizontal,,,1,8-way,,2
travrusa,Traverse USA- Zippy Race (US),USA,,no,,Irem M52,,no,no,1983,Irem,Racing,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,2
travrusab,"Traverse (US, bootleg)",USA,bootleg,yes,Traverse USA,Irem M52,,no,no,1983,Irem - Broderbund,Racing,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,2
tricktrp,Trick Trap (W),World,,no,,Konami Contra based,,no,no,1987,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
trojan,"Trojan (US, Set 1)",USA,Set 1,no,Trojan,Capcom CPS-0,,no,no,1986,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
trojana,"Trojan (US, Set 2)",USA,Set 2,yes,Trojan,Capcom CPS-0,,no,no,1986,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
trojanb,Trojan [bl],,,yes,Trojan,Capcom CPS-0,,no,yes,1986,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
trojanj,Tatakai no Banka (JP),Japan,,yes,Trojan,Capcom CPS-0,,no,no,1986,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
trojanr,Trojan (Romstar),,Romstar,no,Trojan,Capcom CPS-0,,no,no,1986,Capcom - Romstar,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
tron,Tron,,,no,,Midway MCR2,Tron,no,no,1982,Bally - Midway,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tron2,Tron (Ver 6-25),,Ver 6-25,yes,Tron,Midway MCR,Tron,no,no,1982,Bally - Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tron3,Tron (Ver 6-17),,Ver 6-17,yes,Tron,Midway MCR,Tron,no,no,1982,Bally - Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tron4,Tron (Ver 6-15),,Ver 6-15,yes,Tron,Midway MCR,Tron,no,no,1982,Bally - Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tron5,Tron (Ver 5-12),,Ver 5-12,yes,Tron,Midway MCR,Tron,no,no,1982,Bally - Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
tronger,Tron (DE),Germany,,yes,Tron,Midway MCR,Tron,no,no,1982,Bally - Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
trukker,Trukker [hb],,,yes,Frogger,Konami Z80,,yes,no,1981,Grimlick,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
truxton,Truxton - Tatsujin,,,no,Truxton - Tatsujin,Toaplan 1,Truxton - Tatsujin,no,no,1989,Toaplan,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
truxton2,Truxton II - Tatsujin Oh,Japan,,no,Truxton - Tatsujin,Toaplan 2,Truxton - Tatsujin,no,no,1992,Toaplan,Shooter - Vertical,,15kHz,vertical,,,2 (simultaneous),8-way,,3
truxton2n,Truxton II - Tatsujin Oh [New Version],Japan,,yes,Truxton - Tatsujin,Toaplan 2,Truxton - Tatsujin,no,no,1992,Toaplan,Shooter - Vertical,,15kHz,vertical,,,2 (simultaneous),8-way,,3
tshoot,Turkey Shoot - The Day They Took Over,World,Prototype,no,Turkey Shoot,Williams 2nd Generation,,no,no,1984,Williams,Shooter - Gun,,15kHz,horizontal,,,1,8-way,,
tturf,"Tough Turf (JP, Set 2)",Japan,"Set 2, 8751 317-0104",no,Tough Turf,Sega System 16,,no,no,1989,Sega - Sunsoft,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
tturfu,"Tough Turf (US, Set 1)",USA,"Set 1, 8751 317-0099",yes,Tough Turf,Sega System 16,,no,no,1989,Sega - Sunsoft,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
turbotag,Turbo Tag (Prototype),,Prototype,no,,Midway MCR3,,no,no,1985,Bally,Arena,,15kHz,vertical (cw),no,,1,,trackball,4
turtles,Turtles,,,no,,Konami Scramble based,,no,no,1981,Konami,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
twotigerc,Two Tigers (Tron Conversion),,Tron Conversion,no,,Midway MCR2,,no,no,1984,Bally - Midway,Shooter - Gallery,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,2
uccops,Undercover Cops (World),World,,no,Undercover Cops,Irem M92,Underconver Cops,no,no,1992,Irem,Fighter,,15kHz,horizontal,,,3 (simultaneous),8-way,,2
uccopsar,Undercover Cops - Alpha Renewal Version (World),World,,yes,Undercover Cops,Irem M92,Underconver Cops,no,no,1992,Irem,Fighter,,15kHz,horizontal,,,3 (simultaneous),8-way,,2
uccopsaru,Undercover Cops - Alpha Renewal Version (US),USA,,yes,Undercover Cops,Irem M92,Underconver Cops,no,no,1992,Irem,Fighter,,15kHz,horizontal,,,3 (simultaneous),8-way,,2
uccopsj,Undercover Cops (Japan),Japan,,yes,Undercover Cops,Irem M92,Underconver Cops,no,no,1992,Irem,Fighter,,15kHz,horizontal,,,3 (simultaneous),8-way,,2
uecology,"Ultimate Ecology (JP, 931203)",Japan,931203,yes,Eco Fighters,Capcom CPS-2,,no,no,1993,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
ufosensi,"UFO Senshi Youko Chan [MC-8123, 317-0064]",World,"MC-8123, 317-0064",yes,UFO Senshi Youko Chan,Sega System 1,,no,no,1988,Sega,Maze,,15kHz,horizontal,,,2 (alternating),8-way,,2
ufosensib,UFO Senshi Youko Chan [bootleg],,,yes,UFO Senshi Youko Chan,Sega System 1,,no,yes,1988,Sega,Maze,,15kHz,horizontal,,,2 (alternating),8-way,,2
ultra2,Ultra Pac-Man [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,TwoBit Score,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
ultracin,Waku Waku Ultraman Racing,World,,no,Waku Waku Ultraman Racing,Sega System 16,Ultraman,no,no,1996,Sega,Racing,,15kHz,horizontal,n-a,,2 (simultaneous),2,,1
ultratnk,Ultra Tank,,,no,,Atari 6502,,no,no,1978,Atari,Shooter - Multidirectional,,15kHz,horizontal,,,2 (simultaneous),2-way vertical,twin stick,1
uniwars,UniWar S,,,no,,Irem Unique,,no,no,1980,Irem,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
uniwarsa,UniWar S [bl],,,yes,UniWar S,Irem Unique,,no,yes,1980,Irem,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
unsquad,U.N. Squadron (US),USA,,no,,Capcom CPS-1,U.N. Squadron,no,no,1989,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
uopoko,Puzzle Uo Poko,World,,yes,,CAVE 68000,,no,no,1998,CAVE,Puzzle,,15kHz,horizontal,,,2 (simultaneous),2-way vertical,,0
uopokoj,Puzzle Uo Poko (Japan),Japan,,no,Puzzle Uo Poko,CAVE 68000,,no,no,1998,CAVE,Puzzle,,15kHz,horizontal,,,2 (simultaneous),2-way vertical,,0
upndown,Up'n Down,,,no,,Sega System 1,,no,no,1983,Sega,Racing,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
upndownu,Up'n Down (Japan) [315-5030],Japan,315-5030,yes,Up'n Down,Sega System 1,,no,no,1983,Sega,Racing,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
vampj,"Vampire- The Night Warriors (JP, 940705)",Japan,940705,yes,Vampire- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vampja,"Vampire- The Night Warriors (JP, 940705, alt)",Japan,"940705, alt",yes,Vampire- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vampjr1,"Vampire- The Night Warriors (JP, 940630)",Japan,940630,yes,Vampire- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vanvan,Van-Van Car,,,no,,Namco Pac-Man hardware,,no,no,1983,Sanritsu,Maze,,15kHz,vertical (ccw),yes,,2 (alternating),4-way,,1
vanvanb,"Van-Van Car (Karateco, Set 2)",,"Karateco, Set 2",yes,Van-Van Car,Namco Pac-Man hardware,,no,no,1983,Sanritsu - Karateco,Maze,,15kHz,vertical (ccw),yes,,2 (alternating),4-way,,1
vanvank,"Van-Van Car (Karateco, Set 1)",,"Karateco, Set 1",yes,Van-Van Car,Namco Pac-Man hardware,,no,no,1983,Sanritsu - Karateco,Maze,,15kHz,vertical (ccw),yes,,2 (alternating),4-way,,1
varth,"Varth- Operation Thunderstorm (W, 920714)",World,920714,no,,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,3
varthj,"Varth- Operation Thunderstorm (JP, 920714)",Japan,920714,yes,Varth,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,3
varthjr,"Varth- Operation Thunderstorm (JP, Resale)",Japan,920714 Resale,yes,Varth,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,3
varthr1,"Varth- Operation Thunderstorm (W, 920612)",World,920612,yes,Varth,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,3
varthu,"Varth- Operation Thunderstorm (US, 920612)",USA,920612,yes,Varth,Capcom CPS-1,,no,no,1992,Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,3
vautour,"Vautour (Phoenix, 8085A CPU) [bl]",,"Phoenix, 8085A CPU",yes,Phoenix,Taito Unique,,no,yes,1980,Tehkan,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
vautourza,"Vautour (Phoenix, Z80 CPU, Single PROM) [bl]",,"Phoenix, Z80 CPU, Single PROM",yes,Phoenix,Taito Unique,,no,yes,1980,Tehkan,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
vball,U.S. Championship V'ball (US),USA,,no,,Taito Licensed,,no,no,1988,Technos,Sports,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
vballb,U.S. Championship V'ball (US) [bl],USA,,no,,Taito Licensed,,no,yes,1988,Technos,Sports,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
vcrunchy,Vector Pac-Man (Crunchy) [hb],,Crunchy,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
vecbaby,Vector Pac-Man (Baby Maze 1) [hb],,Baby Maze 1,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
vecbaby2,Vector Pac-Man (Baby Maze 2) [hb],,Baby Maze 2,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
vecbaby3,Vector Pac-Man (Baby Maze 3) [hb],,Baby Maze 3,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
vecpac,Vector Pac-Man [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
vecpengo,Pengo (Vector) [hb],,Vector,yes,Pengo,Sega Z80,,yes,no,1982,T-Bone,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
vectiped,Vectipede [hb],,,yes,Centipede,Atari Centipede based,,yes,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
vectplus,Vector Pacman Plus [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Bally - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
vectrped,Vectorpede [hb],,,yes,Centipede,Atari Centipede based,,yes,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
vectxens,Vector Xens Revenge [hb],,,yes,Pac-Man,Namco Pac-Man hardware,,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
venus,Venus (Gyruss) [bl],,Gyruss,no,,Konami 6809 based,,no,yes,1983,,Shooter - Tube,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
vgalaga,Vector Galaga [hb],,,yes,Galaga,Namco Galaga based,Galaxian,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
vgalagaf,Vector Galaga (Fast Shoot) [hb],,Fast Shoot,yes,Galaga,Namco Galaga based,Galaxian,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
vgalagam,Vector Galaga (Midway) [hb],,Midway,yes,Galaga,Namco Galaga based,Galaxian,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
vhangly,Vector Hangly-Man (Vector) [hb],,Vector,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
vhunt2,"Vampire Hunter 2- Darkstalkers Revenge (JP, 970929)",Japan,970929,no,,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vhunt2d,"Vampire Hunter 2- Darkstalkers Revenge (JP, Phoenix Edition)",Japan,Phoenix Edition,yes,Vampire Hunter 2- Darkstalkers Revenge,Capcom CPS-2,Darkstalkers,no,yes,1997,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vhunt2r1,"Vampire Hunter 2- Darkstalkers Revenge (JP, 970913)",Japan,970913,yes,Vampire Hunter 2- Darkstalkers Revenge,Capcom CPS-2,Darkstalkers,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vhuntj,"Vampire Hunter- Darkstalkers' Revenge (JP, 950316)",Japan,950316,no,,Capcom CPS-2,Darkstalkers,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vhuntjr1,"Vampire Hunter- Darkstalkers' Revenge (JP, 950307)",Japan,950307,yes,Vampire Hunter- Darkstalkers' Revenge,Capcom CPS-2,Darkstalkers,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vhuntjr1s,"Vampire Hunter- Darkstalkers' Revenge (JP, 950307, stop version)",Japan,"950307, stop version",yes,Vampire Hunter- Darkstalkers' Revenge,Capcom CPS-2,Darkstalkers,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
vhuntjr2,"Vampire Hunter- Darkstalkers' Revenge (JP, 950302)",Japan,950302,yes,Vampire Hunter- Darkstalkers' Revenge,Capcom CPS-2,Darkstalkers,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
victorycb,Victory,,,no,,Namco Galaxian based,,no,no,1982,,Shooter - Multidirectional,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,1
victroad,Victory Road,,,no,Victory Road,SNK Triple Z80,,no,no,1986,SNK,Action,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
vigilant,"Vigilante (W, Rev E)",World,,yes,Vigilante,Irem M75,,no,no,1988,Irem,Beat 'em Up,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
vigilanta,"Vigilante (W, Rev A)",World,,yes,Vigilante,Irem M75,,no,no,1988,Irem,Beat 'em Up,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
vigilantb,"Vigilante (US, Rev B)",USA,,yes,Vigilante,Irem M75,,no,no,1988,Irem,Beat 'em Up,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
vigilantbl,Vigilante (bootleg),World,,yes,Vigilante,Irem M75,,no,yes,1988,Irem,Beat 'em Up,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
vigilantc,"Vigilante (W, Rev C)",World,,yes,Vigilante,Irem M75,,no,no,1988,Irem,Beat 'em Up,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
vigilantd,"Vigilante (JP, Rev D)",Japan,,no,Vigilante,Irem M75,,no,no,1988,Irem,Beat 'em Up,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
